"index";"Company";"TypeName";"Inches";"screen_size";"Resolution_width";"Resolution_height";"IPS_panel";"Touchscreen";"Cpu_brand";"Cpu_name";"Cpu_speed";"Ram";"Memory_type";"Primary_storage";"secondary_storage";"gpu_brand";"gpu_name";"OpSys";"Weight";"Price";"ppi"
1089;"HP";"Notebook";15.6;"medium";1366;768;0;0;"Intel";"Core i7";"2.50";6;"HDD";"1024";"0";"AMD";" Radeon R5 M330";"window";2.19;114732;100
1090;"Lenovo";"2 in 1 Convertible";14.0;"medium";1920;1080;1;1;"Intel";"Core i7";"2.50";8;"SSD";"256";"0";"Intel";" HD Graphics 520";"window";1.8;34632;157
1091;"Lenovo";"Gaming";15.6;"medium";1920;1080;1;0;"Intel";"Core i7";"2.60";8;"Hybrid";"128";"1024";"Nvidia";" GeForce GTX 960<U+039C>";"window";2.6;24828;141
1092;"Lenovo";"2 in 1 Convertible";10.1;"small";1920;1200;1;1;"Intel";"Atom x5-Z8550";"1.44";4;"Flash Storage";"64";"0";"Intel";" HD Graphics 400";"window";0.69;71875;224
1093;"Acer";"2 in 1 Convertible";14.0;"medium";1920;1080;1;1;"Intel";"Core i7";"1.30";8;"SSD";"256";"0";"Intel";" HD Graphics 615";"window";1.2;71379;157
1094;"HP";"Ultrabook";12.5;"small";1366;768;0;0;"Intel";"Core i5";"2.40";8;"SSD";"256";"0";"Intel";" HD Graphics 520";"window";1.26;44808;125
1095;"Lenovo";"Notebook";15.6;"medium";1920;1080;1;0;"Intel";"Core i7";"2.60";8;"SSD";"256";"0";"Intel";" HD Graphics 520";"window";2.3;21232;141
1096;"Lenovo";"Gaming";15.6;"medium";1920;1080;1;0;"Intel";"Core i5";"2.50";8;"Hybrid";"128";"1024";"Nvidia";" GeForce GTX 1060";"N/A";2.4;58768;141
1097;"MSI";"Gaming";15.6;"medium";1920;1080;0;0;"Intel";"Core i7";"2.60";8;"Hybrid";"128";"1024";"Nvidia";" GeForce GTX 1060";"window";2.2;20460;141
1098;"HP";"Gaming";17.3;"large";1920;1080;1;0;"Intel";"Core i5";"2.30";8;"Hybrid";"128";"1024";"Nvidia";" GeForce GTX 1060";"window";3.35;40908;127
1099;"HP";"Notebook";15.6;"medium";1920;1080;0;0;"AMD";"A12-Series 9720P";"2.70";6;"HDD";"1024";"0";"AMD";" Radeon 530";"window";2.1;23390;141
1100;"HP";"Notebook";15.6;"medium";1366;768;0;0;"Intel";"Core i7";"2.70";8;"HDD";"2048";"0";"Intel";" HD Graphics 620";"window";2.04;31232;100
1101;"Dell";"Ultrabook";12.5;"small";1920;1080;0;1;"Intel";"Core i5";"2.40";8;"SSD";"256";"0";"Intel";" HD Graphics 520";"window";1.26;130483;176
1102;"Lenovo";"2 in 1 Convertible";14.0;"medium";1920;1080;1;1;"Intel";"Core i7";"2.60";8;"SSD";"512";"0";"Nvidia";" Quadro M500M";"window";1.8;22111;157
1103;"Dell";"2 in 1 Convertible";15.0;"medium";1920;1080;0;1;"Intel";"Core i3";"2.40";4;"HDD";"500";"0";"Intel";" HD Graphics 620";"window";2.08;69211;147
1104;"Asus";"Notebook";14.0;"medium";1366;768;0;0;"Intel";"Celeron Dual";"1.10";4;"Flash Storage";"32";"0";"Intel";" HD Graphics 500";"window";1.5;47896;112
1105;"Asus";"Notebook";15.6;"medium";1366;768;0;0;"Intel";"Pentium Quad";"1.60";4;"HDD";"1024";"0";"Intel";" HD Graphics 405";"window";2.65;49977;100
1106;"HP";"Ultrabook";15.6;"medium";1920;1080;0;0;"Intel";"Core i7";"2.70";8;"SSD";"256";"0";"Intel";" HD Graphics 620";"window";1.84;30636;141
1107;"Dell";"Ultrabook";13.3;"small";3200;1800;0;1;"Intel";"Core i7";"2.70";8;"SSD";"256";"0";"Intel";" HD Graphics 620";"window";1.29;135195;276
1108;"Acer";"Notebook";15.6;"medium";1920;1080;0;0;"Intel";"Core i5";"2.50";4;"HDD";"1024";"0";"Nvidia";" GeForce 940MX";"window";2.23;96096;141
1109;"Dell";"Notebook";15.6;"medium";1366;768;0;0;"Intel";"Core i5";"2.50";4;"HDD";"1024";"0";"Intel";" HD Graphics 520";"linux";2.18;21312;100
1110;"Lenovo";"Notebook";15.6;"medium";1920;1080;0;0;"Intel";"Core i7";"2.50";16;"Hybrid";"1024";"0";"AMD";" Radeon R7 M360";"window";2.5;37243;141
1111;"Lenovo";"Gaming";15.6;"medium";1920;1080;1;1;"Intel";"Core i7";"2.60";16;"Hybrid";"128";"1024";"Nvidia";" GeForce GTX 960M";"window";2.6;59442;141
1112;"HP";"Workstation";17.3;"large";1920;1080;1;0;"Intel";"Core i7";"2.60";8;"SSD";"256";"0";"Nvidia";" Quadro M3000M";"window";3.0;26587;127
1113;"MSI";"Gaming";15.6;"medium";1920;1080;0;0;"Intel";"Core i7";"2.80";8;"Hybrid";"128";"1024";"Nvidia";" GeForce GTX 1050";"window";2.2;61736;141
1114;"Dell";"Notebook";15.6;"medium";1366;768;0;0;"Intel";"Core i5";"2.50";8;"HDD";"1024";"0";"AMD";" Radeon R7 M445";"window";2.5;16464;100
1115;"Lenovo";"Netbook";12.5;"small";1920;1080;1;1;"Intel";"Core i7";"2.50";16;"SSD";"512";"0";"Intel";" HD Graphics 520";"window";1.3;46833;176
1116;"MSI";"Gaming";17.3;"large";1920;1080;0;0;"Intel";"Core i7";"2.70";16;"Hybrid";"256";"1024";"Nvidia";" GeForce GTX 980M";"window";3.78;79654;127
1117;"Razer";"Gaming";14.0;"medium";1920;1080;0;0;"Intel";"Core i7";"2.80";16;"SSD";"1024";"0";"Nvidia";" GeForce GTX 1060";"window";1.95;37243;157
1118;"HP";"Ultrabook";15.6;"medium";1920;1080;0;0;"Intel";"Core i7";"2.50";8;"SSD";"256";"0";"Intel";" HD Graphics 520";"window";1.88;34898;141
1119;"Dell";"Notebook";15.6;"medium";1366;768;0;1;"Intel";"Core i3";"2.40";8;"HDD";"1024";"0";"Intel";" HD Graphics 620";"window";2.3;59462;100
1120;"Lenovo";"2 in 1 Convertible";14.0;"medium";2560;1440;1;1;"Intel";"Core i7";"2.60";16;"SSD";"512";"0";"Intel";" HD Graphics 520";"window";2.8;26054;210
1121;"MSI";"Gaming";17.3;"large";1920;1080;0;0;"Intel";"Core i7";"2.80";16;"Hybrid";"256";"1024";"Nvidia";" GeForce GTX 1060";"window";2.7;46300;127
1122;"MSI";"Gaming";15.6;"medium";1920;1080;0;0;"Intel";"Core i7";"2.80";8;"Hybrid";"128";"1024";"Nvidia";" GeForce GTX 1050";"window";2.4;41026;141
1123;"Apple";"Ultrabook";11.6;"small";1366;768;0;0;"Intel";"Core i5";"1.60";4;"Flash Storage";"256";"0";"Intel";" HD Graphics 6000";"macos";1.08;31915;135
1124;"HP";"2 in 1 Convertible";13.3;"small";1920;1080;0;1;"Intel";"Core i5";"2.40";8;"SSD";"256";"0";"Intel";" HD Graphics 520";"window";1.48;20987;166
1125;"HP";"Notebook";15.6;"medium";1920;1080;0;0;"Intel";"Core i3";"2.00";4;"HDD";"1024";"0";"Intel";" HD Graphics 520";"window";2.1;50136;141
1126;"HP";"Workstation";15.6;"medium";1920;1080;1;0;"Intel";"Core i7";"2.60";8;"SSD";"256";"0";"Nvidia";" Quadro M1000M";"window";2.59;36763;141
1127;"HP";"Ultrabook";14.0;"medium";2560;1440;0;0;"Intel";"Core i7";"2.50";8;"SSD";"256";"0";"Intel";" HD Graphics 520";"window";1.54;105654;210
1128;"HP";"2 in 1 Convertible";13.3;"small";2560;1440;0;1;"Intel";"Core i7";"2.60";8;"SSD";"256";"0";"Intel";" HD Graphics 520";"window";1.48;23373;221
1129;"Dell";"Notebook";15.6;"medium";1366;768;0;0;"Intel";"Core i5";"2.30";4;"HDD";"500";"0";"Intel";" HD Graphics 520";"window";2.24;12201;100
1130;"MSI";"Gaming";15.6;"medium";1920;1080;0;0;"Intel";"Core i7";"2.60";8;"Hybrid";"128";"1024";"Nvidia";" GeForce GTX 960M";"window";2.3;29251;141
1131;"Lenovo";"Notebook";13.3;"small";1920;1080;1;0;"Intel";"Core i7";"2.70";16;"SSD";"512";"0";"Intel";" HD Graphics 620";"window";1.4;50563;166
1132;"Lenovo";"Notebook";15.6;"medium";1920;1080;0;0;"AMD";"A12-Series 9720P";"3.60";6;"SSD";"256";"0";"AMD";" Radeon 530";"window";2.2;58022;141
1133;"Asus";"Ultrabook";13.3;"small";1920;1080;0;0;"Intel";"Core i7";"2.50";8;"SSD";"256";"0";"Intel";" HD Graphics 520";"window";1.45;50882;166
1134;"Acer";"Notebook";15.6;"medium";1366;768;0;0;"Intel";"Core i3";"2.00";4;"HDD";"500";"0";"Intel";" HD Graphics 520";"linux";2.4;46354;100
1135;"Dell";"2 in 1 Convertible";17.3;"large";1920;1080;0;1;"Intel";"Core i7";"2.70";16;"SSD";"512";"0";"Nvidia";" GeForce 940MX";"window";2.77;58342;127
1136;"HP";"Notebook";14.0;"medium";1920;1080;0;0;"Intel";"Core i5";"2.30";4;"SSD";"256";"0";"Intel";" HD Graphics 520";"window";1.54;20726;157
1137;"Dell";"Notebook";14.0;"medium";1366;768;0;0;"Intel";"Core i5";"2.50";4;"HDD";"500";"0";"Intel";" HD Graphics 620";"window";1.6;50563;112
1138;"Asus";"Gaming";15.6;"medium";1920;1080;1;0;"Intel";"Core i7";"2.60";16;"Hybrid";"256";"1024";"Nvidia";" GeForce GTX 1070";"window";2.34;27652;141
1139;"Lenovo";"Notebook";15.6;"medium";1920;1080;1;0;"Intel";"Core i5";"2.50";8;"SSD";"256";"0";"Intel";" HD Graphics 620";"N/A";2.3;18381;141
1140;"Dell";"2 in 1 Convertible";13.3;"small";3200;1800;0;1;"Intel";"Core i5";"1.20";8;"SSD";"256";"0";"Intel";" HD Graphics 615";"window";1.24;45554;276
1141;"Dell";"Notebook";15.6;"medium";1366;768;0;0;"Intel";"Pentium Quad";"1.60";4;"HDD";"500";"0";"Intel";" HD Graphics";"linux";2.2;28238;100
1142;"HP";"Workstation";15.6;"medium";1920;1080;0;0;"Intel";"Core i7";"2.60";8;"SSD";"256";"0";"Nvidia";" Quadro M1000M";"window";2.0;130002;141
1143;"HP";"Ultrabook";12.5;"small";1920;1080;0;0;"Intel";"Core i7";"2.50";8;"SSD";"256";"0";"Intel";" HD Graphics 520";"window";1.26;52055;176
1144;"Dell";"Notebook";15.6;"medium";1920;1080;0;0;"Intel";"Core i7";"2.70";8;"SSD";"256";"0";"Nvidia";" GeForce 940MX";"window";2.18;26581;141
1145;"HP";"Notebook";15.6;"medium";1920;1080;0;0;"Intel";"Core i5";"2.30";8;"SSD";"256";"0";"Intel";" HD Graphics 520";"window";1.88;67261;141
1146;"Lenovo";"2 in 1 Convertible";14.0;"medium";2560;1440;1;1;"Intel";"Core i7";"2.50";8;"SSD";"256";"0";"Intel";" HD Graphics 520";"window";1.27;58403;210
1147;"Lenovo";"Notebook";15.6;"medium";1366;768;0;0;"Intel";"Core i3";"2.00";4;"HDD";"1024";"0";"Intel";" HD Graphics 520";"N/A";1.9;80908;100
1148;"HP";"Notebook";15.6;"medium";1366;768;0;0;"AMD";"E-Series 7110";"1.80";4;"HDD";"500";"0";"AMD";" Radeon R2 Graphics";"window";1.86;80453;100
1149;"Lenovo";"Notebook";15.6;"medium";1920;1080;0;0;"Intel";"Core i5";"2.30";8;"HDD";"1024";"0";"AMD";" Radeon R5 M330";"N/A";2.32;39694;141
1150;"Dell";"Gaming";15.6;"medium";1920;1080;0;0;"Intel";"Core i7";"2.80";8;"HDD";"1024";"0";"Nvidia";" GeForce GTX 1050Ti";"window";2.62;45821;141
1151;"Dell";"Notebook";15.6;"medium";3840;2160;1;1;"Intel";"Core i5";"2.30";8;"SSD";"256";"0";"Nvidia";" GeForce 960M";"window";2.04;21259;282
1152;"HP";"Notebook";15.6;"medium";1920;1080;0;0;"AMD";"A6-Series A6-9220";"2.50";4;"SSD";"256";"0";"AMD";" Radeon 520";"window";1.91;152274;141
1153;"MSI";"Gaming";17.3;"large";1920;1080;0;0;"Intel";"Core i7";"2.80";16;"Hybrid";"256";"1024";"Nvidia";" GeForce GTX 1050 Ti";"window";2.7;49177;127
1154;"Lenovo";"Ultrabook";14.0;"medium";1920;1080;0;0;"Intel";"Core i7";"2.60";12;"SSD";"512";"0";"Intel";" HD Graphics 520";"window";1.4;32075;157
1155;"Lenovo";"Notebook";15.6;"medium";1920;1080;0;0;"Intel";"Core i5";"2.30";8;"Hybrid";"1024";"0";"AMD";" Radeon R5 M330";"window";2.5;24456;141
1156;"HP";"Notebook";15.6;"medium";1366;768;0;0;"AMD";"A6-Series 9220";"2.50";4;"HDD";"500";"0";"AMD";" Radeon R4 Graphics";"window";1.86;23923;100
1157;"HP";"2 in 1 Convertible";13.3;"small";2560;1440;0;1;"Intel";"Core i7";"2.60";8;"SSD";"512";"0";"Intel";" HD Graphics 520";"window";1.48;19660;221
1158;"Lenovo";"Notebook";15.6;"medium";1920;1080;0;0;"Intel";"Core i3";"2.30";6;"SSD";"128";"0";"Nvidia";" GeForce 920MX";"window";2.4;149131;141
1159;"Lenovo";"Ultrabook";14.0;"medium";1920;1080;0;0;"Intel";"Core i7";"2.60";8;"SSD";"256";"0";"Intel";" HD Graphics 520";"window";1.7;43317;157
1160;"Lenovo";"Notebook";14.0;"medium";1920;1080;1;0;"Intel";"Core i5";"2.30";8;"SSD";"256";"0";"Intel";" HD Graphics 520";"window";1.9;58555;157
1161;"MSI";"Gaming";14.0;"medium";1920;1080;0;0;"Intel";"Core i7";"2.60";16;"Hybrid";"256";"1024";"Nvidia";" GeForce GTX 970M";"window";1.7;79867;157
1162;"Dell";"Notebook";15.6;"medium";1366;768;0;0;"Intel";"Pentium Quad";"1.60";4;"HDD";"500";"0";"Intel";" HD Graphics";"window";2.2;55891;100
1163;"Asus";"Notebook";15.6;"medium";1366;768;0;0;"Intel";"Celeron Dual";"1.10";4;"HDD";"1024";"0";"Intel";" HD Graphics 500";"window";2.0;74539;100
1164;"HP";"Gaming";15.6;"medium";1920;1080;1;0;"Intel";"Core i7";"2.80";8;"HDD";"1024";"0";"Nvidia";" GeForce GTX 1050";"window";2.62;98515;141
1165;"Asus";"Gaming";17.3;"large";1920;1080;1;0;"Intel";"Core i7";"2.60";16;"Hybrid";"128";"1024";"Nvidia";" GeForce GTX 970M";"window";4.0;42251;127
1166;"Lenovo";"Notebook";15.6;"medium";1366;768;0;0;"Intel";"Core i3";"2.00";8;"HDD";"1024";"0";"Intel";" HD Graphics 520";"window";2.2;61006;100
1167;"HP";"Notebook";15.6;"medium";1366;768;0;0;"Intel";"Core i5";"2.30";4;"HDD";"500";"0";"Intel";" HD Graphics 520";"N/A";2.1;63883;100
1168;"Dell";"Notebook";15.6;"medium";1366;768;0;0;"Intel";"Core i3";"2.00";4;"HDD";"500";"0";"Intel";" HD Graphics 520";"window";2.29;47366;100
1169;"Dell";"Gaming";15.6;"medium";3840;2160;0;0;"Intel";"Core i7";"2.80";8;"Hybrid";"128";"1024";"Nvidia";" GeForce GTX 1050 Ti";"window";2.62;46833;282
1170;"Lenovo";"Notebook";15.6;"medium";1920;1080;0;0;"Intel";"Core i7";"2.50";8;"Hybrid";"1024";"0";"AMD";" Radeon R5 M330";"window";2.32;82531;141
1171;"Lenovo";"Notebook";15.6;"medium";1920;1080;1;0;"Intel";"Core i5";"2.50";8;"SSD";"256";"0";"Intel";" HD Graphics 620";"window";1.95;57489;141
1172;"MSI";"Gaming";15.6;"medium";1920;1080;0;0;"Intel";"Core i7";"2.60";8;"Hybrid";"128";"1024";"Nvidia";" GeForce GTX 960M";"window";2.4;127712;141
1173;"Lenovo";"Notebook";15.6;"medium";1920;1080;0;0;"Intel";"Core i3";"2.00";4;"HDD";"1024";"0";"Nvidia";" GeForce 920MX ";"window";2.2;52481;141
1174;"Lenovo";"2 in 1 Convertible";14.0;"medium";1920;1080;0;1;"Intel";"Core i5";"2.30";4;"SSD";"128";"0";"Intel";" HD Graphics 520";"window";1.8;29784;157
1175;"HP";"Notebook";14.0;"medium";1366;768;0;0;"Intel";"Celeron Dual";"1.60";2;"Flash Storage";"32";"0";"Intel";" HD Graphics 400";"window";1.44;41505;112
1176;"MSI";"Gaming";15.6;"medium";1920;1080;1;0;"Intel";"Core i7";"2.70";8;"HDD";"1024";"0";"Nvidia";" GeForce GTX 1050";"window";2.2;159787;141
1177;"HP";"Notebook";15.6;"medium";1920;1080;0;0;"Intel";"Core i7";"2.50";8;"SSD";"256";"0";"Intel";" HD Graphics 520";"window";1.96;52694;141
1178;"HP";"Notebook";15.6;"medium";1920;1080;0;0;"Intel";"Core i7";"1.80";16;"SSD";"512";"0";"Intel";" UHD Graphics 620";"window";2.1;35964;141
1179;"Lenovo";"Notebook";15.6;"medium";1366;768;0;0;"Intel";"Core i5";"2.30";4;"HDD";"500";"0";"Intel";" HD Graphics 520";"N/A";2.1;108691;100
1180;"Lenovo";"Notebook";15.6;"medium";1920;1080;0;0;"Intel";"Core i7";"2.70";8;"HDD";"1024";"0";"Nvidia";" GeForce 940MX";"N/A";2.2;57809;141
1181;"Asus";"Notebook";14.0;"medium";1920;1080;0;0;"Intel";"Core i3";"2.40";4;"SSD";"256";"0";"Intel";" HD Graphics 620";"window";2.0;43636;157
1182;"Lenovo";"Notebook";15.6;"medium";1920;1080;0;0;"Intel";"Core i7";"2.50";4;"Hybrid";"1024";"0";"Intel";" HD Graphics 520";"window";2.32;13853;141
1183;"Lenovo";"Gaming";15.6;"medium";1920;1080;1;0;"Intel";"Core i7";"2.60";16;"SSD";"512";"0";"Nvidia";" GeForce GTX 960";"window";3.31;95851;141
1184;"MSI";"Gaming";15.6;"medium";1920;1080;0;0;"Intel";"Core i7";"2.60";16;"Hybrid";"128";"1024";"Nvidia";" GeForce GTX 970M";"window";1.91;24988;141
1185;"HP";"Notebook";15.6;"medium";1366;768;0;0;"Intel";"Core i3";"2.30";4;"HDD";"500";"0";"Intel";" HD Graphics 520";"window";2.07;53275;100
1186;"HP";"Notebook";17.3;"large";1600;900;0;0;"Intel";"Core i5";"2.50";8;"HDD";"1024";"0";"Nvidia";" GeForce 930MX";"window";2.63;98515;106
1187;"Dell";"Notebook";15.6;"medium";3840;2160;0;1;"Intel";"Core i5";"2.50";8;"SSD";"256";"0";"Nvidia";" GeForce GTX 1050";"window";2.06;37189;282
1188;"Acer";"Notebook";15.6;"medium";1920;1080;1;0;"Intel";"Celeron Dual";"1.50";4;"Flash Storage";"16";"0";"Intel";" HD Graphics";"chromeOS";2.2;37403;141
1189;"Dell";"Notebook";15.6;"medium";1366;768;0;0;"Intel";"Core i5";"2.50";8;"SSD";"128";"0";"Intel";" HD Graphics 620";"window";2.18;50563;100
1190;"Dell";"Netbook";11.6;"small";1366;768;0;0;"Intel";"Pentium Quad";"1.10";4;"SSD";"128";"0";"Intel";" HD Graphics 505";"window";1.63;23758;135
1191;"Lenovo";"Notebook";15.6;"medium";1920;1080;1;0;"Intel";"Core i5";"2.30";8;"Hybrid";"128";"1024";"Nvidia";" GeForce GTX 960M";"window";2.6;56424;141
1192;"HP";"Ultrabook";14.0;"medium";1920;1080;0;0;"Intel";"Core i7";"2.50";8;"SSD";"512";"0";"Intel";" HD Graphics 520";"window";1.54;133147;157
1193;"HP";"Netbook";12.5;"small";1366;768;0;0;"Intel";"Core i5";"2.60";8;"SSD";"256";"0";"Intel";" HD Graphics 620";"window";1.26;90523;125
1194;"Dell";"Notebook";15.6;"medium";1920;1080;0;0;"Intel";"Core i7";"2.70";4;"SSD";"256";"0";"AMD";" Radeon R5 M420";"window";2.18;60846;141
1195;"LG";"Ultrabook";14.0;"medium";1920;1080;1;1;"Intel";"Core i7";"2.70";8;"SSD";"512";"0";"Intel";" HD Graphics 620";"window";0.98;23656;157
1196;"Dell";"Notebook";14.0;"medium";1920;1080;0;0;"Intel";"Core i5";"2.80";8;"SSD";"256";"0";"Intel";" HD Graphics 620";"window";1.6;38468;157
1197;"HP";"2 in 1 Convertible";11.6;"small";1366;768;0;1;"Intel";"Celeron Dual";"1.10";4;"Flash Storage";"32";"0";"Intel";" HD Graphics 500";"chromeOS";1.4;35005;135
1198;"HP";"Ultrabook";12.5;"small";3840;2160;0;1;"Intel";"Core M";"1.20";8;"SSD";"240";"0";"Intel";" HD Graphics 515";"window";1.09;30103;352
1199;"Asus";"Ultrabook";13.3;"small";1920;1080;1;0;"Intel";"Core i5";"2.30";8;"SSD";"512";"0";"Nvidia";" GeForce 940M";"window";1.45;42571;166
1200;"HP";"2 in 1 Convertible";13.3;"small";1920;1080;0;1;"Intel";"Core i5";"2.50";8;"SSD";"256";"0";"Intel";" HD Graphics 620";"window";1.28;59303;166
1201;"Lenovo";"Notebook";15.6;"medium";1920;1080;0;0;"Intel";"Core i7";"2.70";6;"SSD";"256";"0";"Nvidia";" GeForce 940MX";"window";2.2;54239;141
1202;"HP";"Notebook";15.6;"medium";1920;1080;0;0;"Intel";"Core i7";"2.70";8;"SSD";"256";"0";"Nvidia";" GeForce 930MX";"window";2.04;46886;141
1203;"HP";"Ultrabook";14.0;"medium";1920;1080;0;0;"Intel";"Core i7";"2.50";8;"SSD";"512";"0";"Intel";" HD Graphics 520";"window";1.54;104370;157
1204;"Acer";"Notebook";15.6;"medium";1920;1080;0;0;"Intel";"Core i3";"2.40";4;"HDD";"1024";"0";"Intel";" HD Graphics 620";"window";2.4;82531;141
1205;"HP";"Notebook";15.6;"medium";1366;768;0;0;"Intel";"Celeron Dual";"1.60";4;"SSD";"128";"0";"Intel";" HD Graphics 400";"N/A";1.86;39165;100
1206;"Lenovo";"Notebook";13.3;"small";1920;1080;0;0;"Intel";"Core i5";"2.50";4;"SSD";"128";"0";"Intel";" HD Graphics 620";"window";1.44;44702;166
1207;"Asus";"Gaming";15.6;"medium";1920;1080;0;0;"Intel";"Core i7";"2.80";16;"Hybrid";"128";"1024";"Nvidia";" GeForce GTX 1060";"window";2.1;133147;141
1208;"HP";"Notebook";13.3;"small";1920;1080;0;0;"Intel";"Core i5";"2.50";8;"SSD";"256";"0";"Intel";" HD Graphics 620";"window";1.49;43263;166
1209;"MSI";"Gaming";17.3;"large";1920;1080;0;0;"Intel";"Core i7";"2.80";16;"Hybrid";"256";"1024";"Nvidia";" GeForce GTX 1050 Ti";"window";2.7;48698;127
1210;"Lenovo";"Notebook";15.6;"medium";1920;1080;0;0;"Intel";"Core i5";"2.30";8;"SSD";"256";"0";"Intel";" HD Graphics 520";"window";2.3;37992;141
1211;"Dell";"Gaming";15.6;"medium";1920;1080;0;0;"Intel";"Core i7";"2.80";16;"Hybrid";"128";"1024";"Nvidia";" GeForce GTX 1050 Ti";"window";2.6;324955;141
1212;"Dell";"Notebook";17.3;"large";1920;1080;0;0;"Intel";"Core i7";"2.70";8;"HDD";"1024";"0";"AMD";" Radeon R7 M445";"linux";2.83;58555;127
1213;"MSI";"Gaming";15.6;"medium";1920;1080;0;0;"Intel";"Core i5";"2.50";8;"Hybrid";"128";"1024";"Nvidia";" GeForce GTX 1050";"window";2.2;51096;141
1214;"Asus";"Notebook";13.3;"small";3200;1800;0;0;"Intel";"Core i5";"2.50";8;"SSD";"256";"0";"Intel";" HD Graphics 620";"window";1.4;39694;276
1215;"Lenovo";"Ultrabook";14.0;"medium";1920;1080;1;0;"Intel";"Core i7";"2.80";8;"SSD";"256";"0";"Nvidia";" GeForce GT 940MX";"window";1.96;26054;157
1216;"Dell";"Notebook";15.6;"medium";1366;768;0;0;"Intel";"Core i5";"2.50";4;"HDD";"1024";"0";"AMD";" Radeon R5 M420";"window";2.18;45235;100
1217;"HP";"Ultrabook";13.3;"small";1920;1080;1;1;"Intel";"Core i7";"2.70";8;"SSD";"256";"0";"Intel";" HD Graphics 620";"window";1.11;73473;166
1218;"Asus";"Notebook";15.6;"medium";1920;1080;1;0;"Intel";"Core i7";"2.70";8;"SSD";"256";"0";"Nvidia";" GeForce GTX 930MX";"window";2.3;45768;141
1219;"HP";"Ultrabook";15.6;"medium";1920;1080;0;0;"Intel";"Core i7";"2.50";8;"SSD";"256";"0";"AMD";" Radeon R7 M365X";"window";1.84;22804;141
1220;"Dell";"Notebook";15.6;"medium";1920;1080;0;0;"Intel";"Core i5";"2.50";8;"SSD";"128";"0";"Intel";" HD Graphics 620";"window";1.9;55678;141
1221;"Acer";"Notebook";15.6;"medium";1366;768;0;0;"Intel";"Pentium Quad";"1.10";4;"HDD";"500";"0";"Intel";" HD Graphics 505";"window";2.4;44169;100
1222;"Lenovo";"2 in 1 Convertible";13.3;"small";1920;1080;1;1;"Intel";"Core i5";"2.50";8;"SSD";"512";"0";"Intel";" HD Graphics 620";"window";1.37;98302;166
1223;"Asus";"Notebook";15.6;"medium";1366;768;0;0;"Intel";"Pentium Quad";"1.10";4;"HDD";"1024";"0";"Intel";" HD Graphics 505";"window";2.0;30849;100
1224;"Asus";"Gaming";15.6;"medium";1920;1080;0;0;"Intel";"Core i7";"2.80";16;"Hybrid";"256";"1024";"Nvidia";" GeForce GTX 1050 Ti";"window";2.5;26267;141
1225;"Dell";"Notebook";15.6;"medium";1366;768;0;0;"Intel";"Core i5";"2.30";4;"HDD";"500";"0";"Intel";" HD Graphics 520";"window";1.95;50669;100
1226;"HP";"Ultrabook";14.0;"medium";1920;1080;0;0;"Intel";"Core i7";"2.70";8;"SSD";"512";"0";"Intel";" HD Graphics 620";"window";1.48;39534;157
1227;"HP";"2 in 1 Convertible";13.3;"small";1920;1080;0;1;"Intel";"Core i7";"2.80";8;"SSD";"256";"0";"Intel";" HD Graphics 620";"window";1.28;35112;166
1228;"Lenovo";"Ultrabook";12.5;"small";1920;1080;1;0;"Intel";"Core i7";"2.70";8;"SSD";"256";"0";"Intel";" HD Graphics 620";"window";1.36;93187;176
1229;"Acer";"Gaming";15.6;"medium";1920;1080;1;0;"Intel";"Core i7";"2.80";8;"Hybrid";"128";"1024";"Nvidia";" GeForce GTX 1050";"window";2.7;58448;141
1230;"HP";"Notebook";15.6;"medium";1920;1080;0;0;"Intel";"Core i5";"2.30";8;"SSD";"256";"0";"Intel";" HD Graphics 520";"window";2.31;52055;141
1231;"HP";"Notebook";13.3;"small";1920;1080;1;0;"Intel";"Core i5";"2.50";8;"SSD";"256";"0";"Intel";" HD Graphics 620";"window";1.34;162770;166
1232;"Dell";"Notebook";15.6;"medium";1366;768;0;0;"Intel";"Core i3";"2.40";4;"SSD";"128";"0";"Intel";" HD Graphics 620";"window";2.18;62817;100
1233;"Dell";"Notebook";15.6;"medium";1366;768;0;0;"Intel";"Core i5";"2.50";4;"HDD";"1024";"0";"Intel";" HD Graphics 620";"window";2.18;35112;100
1234;"HP";"Notebook";14.0;"medium";1366;768;0;0;"Intel";"Core i5";"2.50";4;"HDD";"500";"0";"Intel";" HD Graphics 620";"window";1.64;74485;112
1235;"HP";"Notebook";14.0;"medium";1366;768;0;0;"Intel";"Core i5";"2.30";4;"HDD";"500";"0";"Intel";" HD Graphics 520";"window";1.95;10603;112
1236;"Toshiba";"Notebook";13.3;"small";1920;1080;0;0;"Intel";"Core i5";"2.30";4;"SSD";"128";"0";"Intel";" HD Graphics 520";"window";1.2;23390;166
1237;"Lenovo";"Notebook";15.6;"medium";1366;768;0;0;"Intel";"Pentium Quad";"1.10";4;"HDD";"1024";"0";"Intel";" HD Graphics 505";"window";2.2;63243;100
1238;"HP";"Notebook";14.0;"medium";1366;768;0;0;"Intel";"Core i5";"2.40";4;"SSD";"256";"0";"Intel";" HD Graphics 520";"window";1.48;103843;112
1239;"HP";"Ultrabook";12.5;"small";1920;1080;0;0;"Intel";"Core i5";"2.30";4;"HDD";"500";"0";"Intel";" HD Graphics 520";"window";1.26;26054;176
